INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
1021,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.2.0.1.3,7,NA,L,12/11/2014,15,H,217,SW,14,5,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,1.0,3.66
1022,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.2.0.1.3.0,12,NA,A,,15,H,217,,0,3,NA,B,1,1,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,,
1023,4,Keitt,3,3,Medium,Single Leader ,4,18/02/2015,0.0.0.0.0.0.2.0.1.3.0.0,14,NA,A,29/01/2015,15,H,NA,,0,NA,NA,B,0,0,0,,0,,1,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/02/2015,C,,
1024,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.2.0.2,21.5,9.51,L,1/09/2014,15,H,133,SE,69,7,9,B,2,0,2,A,1,,0,1,,1,0,1,,,,,NA,NA,24/09/2015,I,1,15/10/2015,0,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/09/2014,T,20.0,4.93
1025,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.2.1,11,7.4,L,23/12/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,22/01/2015,0,1,W,1,1,0,24/09/2015,I,1,15/10/2015,0,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,15/10/2015,T,,
1026,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.2.1.0,2.5,7.24,A,29/01/2015,15,I,NA,,NA,NA,NA,B,3,0,3,,0,,1,0,W,1,0,2,,,,,NA,NA,28/08/2015,I,1,15/10/2015,1,6,28/08/2015,I,1,15/10/2015,1,4,,,,,,NA,,,NA,,NA,NA,15/10/2015,,,
1041,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.2.0.3,28,8,L,1/09/2014,15,H,298,NW,43,8,8,B,1,0,1,A,1,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,18/09/2014,T,26.0,5.88
1042,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.2.0.3.1,9,6.58,L,,15,H,298,NW,13,9,8,B,2,1,1,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1043,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.3.1.0,7,5.58,A,29/01/2015,15,I,298,NW,0,NA,NA,B,1,1,0,,1,28/02/2015,0,1,B,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,T,6.0,6.09
1044,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.3.1.0.0,4.5,NA,A,23/03/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,1,1/04/2015,1,0,B,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/04/2015,C,,
1051,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.2.0.4,NA,NA,L,1/09/2014,15,V,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,B,1,1,0,11/08/2014,,1,11/09/2014,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,25/02/2015,,0,NA
1052,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.2.0.5,23,19.8,L,1/09/2014,15,V,63,NE,43,12,7,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1053,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.2.0.5.0,13.5,18.23,A,27/10/2014,15,V,63,NE,0,10,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1054,4,Keitt,3,3,Medium,Single Leader ,3,16/12/2014,0.0.0.0.0.0.2.0.5.0.0,24,16.72,A,25/11/2014,15,V,63,NE,0,19,NA,B,8,1,7,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/03/2015,T,22.0,13.15
1055,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.5.0.0.0,NA,NA,A,30/01/2015,15,V,63,NE,0,NA,NA,B,0,0,0,,0,,1,0,B,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,13/03/2015,C,,
1056,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.5.0.0.1,21,8.5,L,30/03/2015,15,H,NA,,NA,NA,NA,B,3,1,2,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1096,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.5.0.0.2,14,9.42,L,30/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1105,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.5.0.0.3,3.5,9.58,L,30/03/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1106,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.5.0.0.4,3.5,8.13,L,30/03/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1117,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.5.0.0.5,7,5.69,L,30/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1118,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.5.0.0.6,20.5,6.6,L,30/03/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,,0,0,,1,1,0,28/08/2015,MV,1,15/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1137,4,Keitt,3,3,Medium,Single Leader ,5,13/04/2015,0.0.0.0.0.0.2.0.5.0.0.7,24.5,8.07,L,30/03/2015,15,H,NA,,NA,NA,NA,B,2,1,1,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
1156,4,Keitt,3,3,Medium,Single Leader ,2,27/10/2014,0.0.0.0.0.0.2.0.6,NA,NA,L,1/09/2014,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,1,1,0,11/08/2014,,,,NA,NA,,,1,11/09/2014,NA,NA,,,1,11/09/2014,NA,NA,,,,,,NA,,,NA,,NA,NA,27/10/2014,C,,13.80
