INT ,INT ,ALPHA ,INT ,INT ,ALPHA ,ALPHA ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL ,ALPHA ,DD/MM/YY ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,ALPHA ,INT ,INT ,INT ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,ALPHA ,INT ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,INT ,DD/MM/YY ,INT ,INT ,DD/MM/YY ,ALPHA ,REAL ,REAL 
3881,15,1243,1,5,High ,Single Leader Trellis,3,17/12/2014,0.0.0.3.0.3.1,11.5,12.98,L,10/11/2014,15,H,NA,,NA,NA,NA,B,2,1,1,,1,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3882,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.3.1.0,14,12.44,A,3/12/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,20/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3883,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.3.1.0.0,10,11.91,A,11/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,20/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3884,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.3.1.0.0.0,12,11.34,A,3/02/2015,15,H,NA,,NA,NA,NA,B,6,1,5,,1,20/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3885,15,1243,1,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.3.0.3.1.0.0.0.0,9,10.92,A,3/03/2015,15,I,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3924,15,1243,1,5,High ,Single Leader Trellis,3,17/12/2014,0.0.0.3.0.3.2,11,7.68,L,10/11/2014,15,I,NA,,NA,NA,NA,B,4,1,3,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,B,5.0,6.35
3925,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.3.2.0,11,NA,A,3/12/2014,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
3926,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.3.2.0.0,4,NA,A,31/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
3927,15,1243,1,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.3.0.3.2.1,8,5.04,L,31/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3937,15,1243,1,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.3.0.3.2.2,2,3.9,L,31/03/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3948,15,1243,1,5,High ,Single Leader Trellis,3,17/12/2014,0.0.0.3.0.3.3,10,9.79,L,10/11/2014,15,I,NA,,NA,NA,NA,B,3,1,2,A,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,B,6.0,7.18
3949,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.3.3.0,11,NA,A,3/12/2014,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
3950,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.3.3.0.0,9,NA,A,27/12/2014,15,I,NA,,NA,NA,NA,B,1,1,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
3951,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.3.3.0.0.0,12,NA,A,11/01/2015,15,I,NA,,NA,NA,NA,B,0,0,0,,1,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
3952,15,1243,1,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.3.0.3.3.1,8.5,5.43,L,17/03/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3959,15,1243,1,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.3.0.3.3.2,10,5.8,L,17/03/2015,15,V,NA,,NA,NA,NA,B,1,1,0,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3966,15,1243,1,5,High ,Single Leader Trellis,2,3/11/2014,0.0.0.3.0.4,7,13.19,L,,14,H,NA,,NA,NA,NA,B,1,1,0,,1,30/04/2014,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3967,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.4.0,18,11.36,A,20/12/2014,15,H,NA,,NA,NA,NA,B,1,1,0,,1,20/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3968,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.4.0.0,16,11.01,A,20/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,20/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3969,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.4.0.0.0,10,10.61,A,10/02/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,20/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3970,15,1243,1,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.3.0.4.0.0.0.0,15.5,7.91,A,20/03/2015,15,V,NA,,NA,NA,NA,B,3,0,3,,1,,0,0,,1,1,0,31/08/2015,MV,1,16/10/2015,1,1,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3978,15,1243,1,5,High ,Single Leader Trellis,2,3/11/2014,0.0.0.3.0.5,24,10.3,L,,14,H,NA,,NA,NA,NA,B,2,0,2,,1,30/04/2014,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,30/10/2014,T,,7.69
3979,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.5.1,7,7.69,L,27/11/2014,15,I,NA,,NA,NA,NA,B,2,1,1,,0,,0,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,B,1.0,5.64
3980,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.5.1.0,10,NA,A,11/01/2015,15,H,NA,,NA,NA,NA,B,0,0,0,,0,,1,1,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,20/02/2015,C,,
3981,15,1243,1,5,High ,Single Leader Trellis,5,13/04/2015,0.0.0.3.0.5.1.1,2,3.51,L,24/03/2015,15,V,NA,,NA,NA,NA,B,2,1,1,,0,,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3988,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.5.2,11,8.83,L,27/12/2014,15,I,NA,,NA,NA,NA,B,1,1,0,,1,20/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3989,15,1243,1,5,High ,Single Leader Trellis,4,20/02/2015,0.0.0.3.0.5.2.0,13,8.53,A,27/01/2015,15,H,NA,,NA,NA,NA,B,1,1,0,,1,20/02/2015,0,0,,0,NA,NA,,,,,NA,NA,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
3990,15,1243,1,5,High ,Single Leader Trellis,5,14/04/2015,0.0.0.3.0.5.2.0.0,10,7.65,A,27/02/2015,15,H,NA,,NA,NA,NA,B,2,1,1,,1,30/04/2014,0,0,,1,1,0,10/08/2015,MV,0,,0,0,,,NA,,NA,NA,,,,,NA,NA,,,,,,NA,,,NA,,NA,NA,NA,NA,NA,NA
